21-02-2017,-0.1296
22-02-2017,-0.6491
23-02-2017,0.5662
24-02-2017,0
27-02-2017,-0.3898
28-02-2017,0.0435
01-03-2017,0.3042
02-03-2017,-1.1265
03-03-2017,0.0876
06-03-2017,-0.3065
07-03-2017,-0.2196
08-03-2017,-0.3521
09-03-2017,-0.1325
10-03-2017,-0.5307
13-03-2017,0
14-03-2017,0.9782
15-03-2017,0.9247
16-03-2017,0.7417
17-03-2017,0.6496
20-03-2017,0.6454
21-03-2017,0.171
22-03-2017,-0.6402
23-03-2017,0.4296
24-03-2017,0.2139
27-03-2017,0.2561
28-03-2017,0.8089
29-03-2017,0.3378
30-03-2017,0.3367
31-03-2017,0.9228
03-04-2017,0.6234
04-04-2017,0
05-04-2017,0.0413
06-04-2017,-0.2064
07-04-2017,0.1655
10-04-2017,0.1239
11-04-2017,0.9076
12-04-2017,-0.5315
13-04-2017,0.6165
14-04-2017,0
17-04-2017,0.0408
18-04-2017,-0.5308
19-04-2017,-0.1232
20-04-2017,0.8631
21-04-2017,0.0407
24-04-2017,1.2627
25-04-2017,0.1609
26-04-2017,-0.0402
27-04-2017,-0.6428
28-04-2017,0.2831
01-05-2017,0
02-05-2017,-0.0806
03-05-2017,0.0404
04-05-2017,0.121
05-05-2017,-0.6849
08-05-2017,-0.284
09-05-2017,0.2441
10-05-2017,0.974
11-05-2017,-0.2814
12-05-2017,-0.6046
15-05-2017,0.6488
16-05-2017,0.1209
17-05-2017,-0.0402
18-05-2017,-1.2077
19-05-2017,-1.1817
22-05-2017,-0.5361
23-05-2017,-0.7048
24-05-2017,-0.3758
25-05-2017,0.5868
26-05-2017,0.9167
29-05-2017,-0.7019
30-05-2017,0.3742
31-05-2017,1.3256
01-06-2017,0.695
02-06-2017,0.1624
05-06-2017,0.3648
06-06-2017,-0.3635
07-06-2017,0.5675
08-06-2017,0.4031
09-06-2017,0.4014
12-06-2017,-0.08
13-06-2017,0.3201
14-06-2017,0.9573
15-06-2017,0.0395
16-06-2017,0.3949
19-06-2017,-0.1967
20-06-2017,0.7489
21-06-2017,-0.1565
22-06-2017,-0.8621
23-06-2017,-1.1462
26-06-2017,0
27-06-2017,-0.7597
28-06-2017,-0.1612
29-06-2017,0.565
30-06-2017,1.0835
03-07-2017,1.1116
04-07-2017,-0.0393
05-07-2017,0.6677
06-07-2017,0.078
07-07-2017,0.1559
10-07-2017,0.0779
